Fecha y hora,Irradiación W/m²,Temperatura Ambiente °C,Temperatura de Panel °C,Producción Fotovoltaica Wh
2025-04-18 18:50:00,0.0,29.0,29.0,0.0
2025-04-18 18:55:00,0.0,29.0,29.0,0.0
2025-04-18 19:00:00,0.0,28.9,28.9,0.0
2025-04-18 19:05:00,0.0,28.8,28.8,0.0
2025-04-18 19:10:00,0.0,28.8,28.8,0.0
2025-04-18 19:15:00,0.0,28.7,28.7,0.0
2025-04-18 19:20:00,0.0,28.7,28.7,0.0
2025-04-18 19:25:00,0.0,28.6,28.6,0.0
2025-04-18 19:30:00,0.0,28.6,28.6,0.0
2025-04-18 19:35:00,0.0,28.5,28.5,0.0
2025-04-18 19:40:00,0.0,28.4,28.4,0.0
2025-04-18 19:45:00,0.0,28.4,28.4,0.0
2025-04-18 19:50:00,0.0,28.3,28.3,0.0
2025-04-18 19:55:00,0.0,28.3,28.3,0.0
2025-04-18 20:00:00,0.0,28.2,28.2,0.0
2025-04-18 20:05:00,0.0,28.2,28.2,0.0
2025-04-18 20:10:00,0.0,28.2,28.2,0.0
2025-04-18 20:15:00,0.0,28.1,28.1,0.0
2025-04-18 20:20:00,0.0,28.1,28.1,0.0
2025-04-18 20:25:00,0.0,28.1,28.1,0.0
2025-04-18 20:30:00,0.0,28.0,28.0,0.0
2025-04-18 20:35:00,0.0,28.0,28.0,0.0
2025-04-18 20:40:00,0.0,28.0,28.0,0.0
2025-04-18 20:45:00,0.0,28.0,28.0,0.0
2025-04-18 20:50:00,0.0,28.0,28.0,0.0
2025-04-18 20:55:00,0.0,27.9,27.9,0.0
2025-04-18 21:00:00,0.0,27.9,27.9,0.0
2025-04-18 21:05:00,0.0,27.9,27.9,0.0
2025-04-18 21:10:00,0.0,27.9,27.9,0.0
2025-04-18 21:15:00,0.0,27.8,27.8,0.0
2025-04-18 21:20:00,0.0,27.8,27.8,0.0
2025-04-18 21:25:00,0.0,27.8,27.8,0.0
2025-04-18 21:30:00,0.0,27.8,27.8,0.0
2025-04-18 21:35:00,0.0,27.8,27.8,0.0
2025-04-18 21:40:00,0.0,27.8,27.8,0.0
2025-04-18 21:45:00,0.0,27.8,27.8,0.0
2025-04-18 21:50:00,0.0,27.7,27.7,0.0
2025-04-18 21:55:00,0.0,27.7,27.7,0.0
2025-04-18 22:00:00,0.0,27.7,27.7,0.0
2025-04-18 22:05:00,0.0,27.7,27.7,0.0
2025-04-18 22:10:00,0.0,27.7,27.7,0.0
2025-04-18 22:15:00,0.0,27.6,27.6,0.0
2025-04-18 22:20:00,0.0,27.6,27.6,0.0
2025-04-18 22:25:00,0.0,27.6,27.6,0.0
2025-04-18 22:30:00,0.0,27.6,27.6,0.0
2025-04-18 22:35:00,0.0,27.6,27.6,0.0
2025-04-18 22:40:00,0.0,27.6,27.6,0.0
2025-04-18 22:45:00,0.0,27.6,27.6,0.0
2025-04-18 22:50:00,0.0,27.5,27.5,0.0
2025-04-18 22:55:00,0.0,27.5,27.5,0.0
2025-04-18 23:00:00,0.0,27.5,27.5,0.0
2025-04-18 23:05:00,0.0,27.5,27.5,0.0
2025-04-18 23:10:00,0.0,27.5,27.5,0.0
2025-04-18 23:15:00,0.0,27.4,27.4,0.0
2025-04-18 23:20:00,0.0,27.4,27.4,0.0
2025-04-18 23:25:00,0.0,27.4,27.4,0.0
2025-04-18 23:30:00,0.0,27.4,27.4,0.0
2025-04-18 23:35:00,0.0,27.4,27.4,0.0
2025-04-18 23:40:00,0.0,27.4,27.4,0.0
2025-04-18 23:45:00,0.0,27.4,27.4,0.0
2025-04-18 23:50:00,0.0,27.3,27.3,0.0
2025-04-18 23:55:00,0.0,27.3,27.3,0.0
2025-04-19 00:00:00,0.0,27.3,27.3,0.0
2025-04-19 00:05:00,0.0,27.3,27.3,0.0
2025-04-19 00:10:00,0.0,27.3,27.3,0.0
2025-04-19 00:15:00,0.0,27.3,27.3,0.0
2025-04-19 00:20:00,0.0,27.3,27.3,0.0
2025-04-19 00:25:00,0.0,27.3,27.3,0.0
2025-04-19 00:30:00,0.0,27.2,27.2,0.0
2025-04-19 00:35:00,0.0,27.2,27.2,0.0
2025-04-19 00:40:00,0.0,27.2,27.2,0.0
2025-04-19 00:45:00,0.0,27.2,27.2,0.0
2025-04-19 00:50:00,0.0,27.2,27.2,0.0
2025-04-19 00:55:00,0.0,27.2,27.2,0.0
2025-04-19 01:00:00,0.0,27.2,27.2,0.0
2025-04-19 01:05:00,0.0,27.2,27.2,0.0
2025-04-19 01:10:00,0.0,27.2,27.2,0.0
2025-04-19 01:15:00,0.0,27.1,27.1,0.0
2025-04-19 01:20:00,0.0,27.1,27.1,0.0
2025-04-19 01:25:00,0.0,27.1,27.1,0.0
2025-04-19 01:30:00,0.0,27.0,27.0,0.0
2025-04-19 01:35:00,0.0,27.0,27.0,0.0
2025-04-19 01:40:00,0.0,27.0,27.0,0.0
2025-04-19 01:45:00,0.0,27.0,27.0,0.0
2025-04-19 01:50:00,0.0,27.0,27.0,0.0
2025-04-19 01:55:00,0.0,26.9,26.9,0.0
2025-04-19 02:00:00,0.0,26.9,26.9,0.0
2025-04-19 02:05:00,0.0,26.9,26.9,0.0
2025-04-19 02:10:00,0.0,26.8,26.8,0.0
2025-04-19 02:15:00,0.0,26.8,26.8,0.0
2025-04-19 02:20:00,0.0,26.8,26.8,0.0
2025-04-19 02:25:00,0.0,26.8,26.8,0.0
2025-04-19 02:30:00,0.0,26.8,26.8,0.0
2025-04-19 02:35:00,0.0,26.7,26.7,0.0
2025-04-19 02:40:00,0.0,26.7,26.7,0.0
2025-04-19 02:45:00,0.0,26.7,26.7,0.0
2025-04-19 02:50:00,0.0,26.6,26.6,0.0
2025-04-19 02:55:00,0.0,26.6,26.6,0.0
2025-04-19 03:00:00,0.0,26.6,26.6,0.0
2025-04-19 03:05:00,0.0,26.6,26.6,0.0
2025-04-19 03:10:00,0.0,26.6,26.6,0.0
2025-04-19 03:15:00,0.0,26.6,26.6,0.0
2025-04-19 03:20:00,0.0,26.6,26.6,0.0
2025-04-19 03:25:00,0.0,26.6,26.6,0.0
2025-04-19 03:30:00,0.0,26.6,26.6,0.0
2025-04-19 03:35:00,0.0,26.5,26.5,0.0
2025-04-19 03:40:00,0.0,26.5,26.5,0.0
2025-04-19 03:45:00,0.0,26.5,26.5,0.0
2025-04-19 03:50:00,0.0,26.5,26.5,0.0
2025-04-19 03:55:00,0.0,26.5,26.5,0.0
2025-04-19 04:00:00,0.0,26.5,26.5,0.0
2025-04-19 04:05:00,0.0,26.5,26.5,0.0
2025-04-19 04:10:00,0.0,26.5,26.5,0.0
2025-04-19 04:15:00,0.0,26.5,26.5,0.0
2025-04-19 04:20:00,0.0,26.5,26.5,0.0
2025-04-19 04:25:00,0.0,26.5,26.5,0.0
2025-04-19 04:30:00,0.0,26.5,26.5,0.0
2025-04-19 04:35:00,0.0,26.5,26.5,0.0
2025-04-19 04:40:00,0.0,26.5,26.5,0.0
2025-04-19 04:45:00,0.0,26.5,26.5,0.0
2025-04-19 04:50:00,0.0,26.5,26.5,0.0
2025-04-19 04:55:00,0.0,26.5,26.5,0.0
2025-04-19 05:00:00,0.0,26.5,26.5,0.0
2025-04-19 05:05:00,0.0,26.5,26.5,0.0
2025-04-19 05:10:00,0.0,26.5,26.5,0.0
2025-04-19 05:15:00,0.0,26.5,26.5,0.0
2025-04-19 05:20:00,0.0,26.5,26.5,0.0
2025-04-19 05:25:00,0.0,26.5,26.5,0.0
2025-04-19 05:30:00,0.0,26.6,26.6,0.0
2025-04-19 05:35:00,0.0,26.6,26.6,0.0
2025-04-19 05:40:00,0.0,26.6,26.6,0.0
2025-04-19 05:45:00,0.0,26.6,26.6,0.0
2025-04-19 05:50:00,3.3,26.6,26.7,0.77
2025-04-19 05:55:00,3.7,26.6,26.7,0.77
2025-04-19 06:00:00,4.0,26.6,26.7,0.77
2025-04-19 06:05:00,9.6,26.7,27.0,0.77
2025-04-19 06:10:00,15.2,26.7,27.2,0.77
2025-04-19 06:15:00,20.8,26.8,27.4,43.62
2025-04-19 06:20:00,26.3,26.8,27.7,76.03
2025-04-19 06:25:00,31.9,26.9,27.9,135.25
2025-04-19 06:30:00,37.5,27.0,28.1,156.75
2025-04-19 06:35:00,43.1,27.0,28.4,193.54
2025-04-19 06:40:00,48.7,27.1,28.6,223.11
2025-04-19 06:45:00,54.2,27.1,28.8,242.57
2025-04-19 06:50:00,59.8,27.2,29.1,262.05
2025-04-19 06:55:00,65.4,27.2,29.3,278.59
2025-04-19 07:00:00,71.0,27.3,29.5,295.43
2025-04-19 07:05:00,82.7,27.4,30.0,310.73
2025-04-19 07:10:00,94.3,27.6,30.5,340.2
2025-04-19 07:15:00,106.0,27.7,31.0,383.43
2025-04-19 07:20:00,117.7,27.9,31.5,416.21
2025-04-19 07:25:00,129.3,28.0,32.0,440.11
2025-04-19 07:30:00,141.0,28.2,32.6,454.24
2025-04-19 07:35:00,152.7,28.3,33.1,459.44
2025-04-19 07:40:00,164.3,28.4,33.6,460.14
2025-04-19 07:45:00,176.0,28.6,34.1,459.03
2025-04-19 07:50:00,187.7,28.7,34.6,461.69
2025-04-19 07:55:00,199.3,28.9,35.1,468.81
2025-04-19 08:00:00,211.0,29.0,35.6,479.91
2025-04-19 08:05:00,225.6,29.2,36.2,479.28
2025-04-19 08:10:00,240.2,29.4,36.9,460.92
2025-04-19 08:15:00,254.8,29.6,37.5,430.72
2025-04-19 08:20:00,269.3,29.8,38.2,404.13
2025-04-19 08:25:00,283.9,30.0,38.8,386.78
2025-04-19 08:30:00,298.5,30.2,39.5,380.81
2025-04-19 08:35:00,313.1,30.3,40.1,386.55
2025-04-19 08:40:00,327.7,30.5,40.8,392.25
2025-04-19 08:45:00,342.2,30.7,41.4,405.76
2025-04-19 08:50:00,356.8,30.9,42.1,423.81
2025-04-19 08:55:00,371.4,31.1,42.7,446.34
2025-04-19 09:00:00,386.0,31.3,43.4,478.03
2025-04-19 09:05:00,399.2,31.4,43.9,518.89
2025-04-19 09:10:00,412.5,31.6,44.4,551.09
2025-04-19 09:15:00,425.8,31.7,45.0,589.92
2025-04-19 09:20:00,439.0,31.8,45.5,615.38
2025-04-19 09:25:00,452.2,31.9,46.1,628.03
2025-04-19 09:30:00,465.5,32.0,46.6,627.32
2025-04-19 09:35:00,478.8,32.2,47.1,619.25
2025-04-19 09:40:00,492.0,32.3,47.7,609.92
2025-04-19 09:45:00,505.2,32.4,48.2,595.16
2025-04-19 09:50:00,518.5,32.6,48.8,581.85
2025-04-19 09:55:00,531.8,32.7,49.3,569.33
2025-04-19 10:00:00,545.0,32.8,49.8,562.11
2025-04-19 10:05:00,550.5,32.8,50.0,559.69
2025-04-19 10:10:00,556.0,32.8,50.2,560.86
2025-04-19 10:15:00,561.5,32.8,50.3,562.33
2025-04-19 10:20:00,567.0,32.8,50.5,564.27
2025-04-19 10:25:00,572.5,32.8,50.7,562.64
2025-04-19 10:30:00,578.0,32.8,50.9,557.21
2025-04-19 10:35:00,583.5,32.8,51.0,550.43
2025-04-19 10:40:00,589.0,32.8,51.2,544.62
2025-04-19 10:45:00,594.5,32.8,51.4,537.4
2025-04-19 10:50:00,600.0,32.8,51.6,530.33
2025-04-19 10:55:00,605.5,32.8,51.7,524.76
2025-04-19 11:00:00,611.0,32.8,51.9,522.48
2025-04-19 11:05:00,609.7,32.7,51.8,523.08
2025-04-19 11:10:00,608.3,32.7,51.7,526.98
2025-04-19 11:15:00,607.0,32.6,51.6,534.13
2025-04-19 11:20:00,605.7,32.6,51.5,541.4
2025-04-19 11:25:00,604.3,32.5,51.4,549.97
2025-04-19 11:30:00,603.0,32.4,51.3,555.63
2025-04-19 11:35:00,601.7,32.4,51.2,551.89
2025-04-19 11:40:00,600.3,32.3,51.1,545.57
2025-04-19 11:45:00,599.0,32.3,51.0,520.4
2025-04-19 11:50:00,597.7,32.2,50.9,503.48
2025-04-19 11:55:00,596.3,32.2,50.8,485.1
2025-04-19 12:00:00,595.0,32.1,50.7,477.43
2025-04-19 12:05:00,593.0,32.0,50.6,469.67
2025-04-19 12:10:00,591.0,32.0,50.5,462.17
2025-04-19 12:15:00,589.0,31.9,50.3,458.31
2025-04-19 12:20:00,587.0,31.9,50.2,454.47
2025-04-19 12:25:00,585.0,31.8,50.1,451.75
2025-04-19 12:30:00,583.0,31.8,50.0,446.6
2025-04-19 12:35:00,581.0,31.7,49.8,443.07
2025-04-19 12:40:00,579.0,31.6,49.7,439.33
2025-04-19 12:45:00,577.0,31.6,49.6,434.03
2025-04-19 12:50:00,575.0,31.5,49.5,430.68
2025-04-19 12:55:00,573.0,31.5,49.4,426.23
2025-04-19 13:00:00,571.0,31.4,49.2,423.7
2025-04-19 13:05:00,573.6,31.4,49.3,421.64
2025-04-19 13:10:00,576.2,31.3,49.3,419.88
2025-04-19 13:15:00,578.8,31.2,49.3,418.21
2025-04-19 13:20:00,581.3,31.2,49.4,416.92
2025-04-19 13:25:00,583.9,31.2,49.4,416.17
2025-04-19 13:30:00,586.5,31.1,49.4,416.94
2025-04-19 13:35:00,589.1,31.0,49.5,417.2
2025-04-19 13:40:00,591.7,31.0,49.5,416.44
2025-04-19 13:45:00,594.2,31.0,49.5,417.41
2025-04-19 13:50:00,596.8,30.9,49.6,418.95
2025-04-19 13:55:00,599.4,30.8,49.6,419.25
2025-04-19 14:00:00,602.0,30.8,49.6,420.36
2025-04-19 14:05:00,602.5,30.8,49.6,422.41
2025-04-19 14:10:00,603.0,30.7,49.6,423.86
2025-04-19 14:15:00,603.5,30.7,49.5,424.85
2025-04-19 14:20:00,604.0,30.6,49.5,427.0
2025-04-19 14:25:00,604.5,30.6,49.5,428.34
2025-04-19 14:30:00,605.0,30.6,49.5,430.02
2025-04-19 14:35:00,605.5,30.5,49.4,431.91
2025-04-19 14:40:00,606.0,30.5,49.4,434.0
2025-04-19 14:45:00,606.5,30.4,49.4,435.78
2025-04-19 14:50:00,607.0,30.4,49.4,437.26
2025-04-19 14:55:00,607.5,30.3,49.3,438.93
2025-04-19 15:00:00,608.0,30.3,49.3,440.73
2025-04-19 15:05:00,598.1,30.2,48.9,442.09
2025-04-19 15:10:00,588.2,30.2,48.6,440.11
2025-04-19 15:15:00,578.2,30.2,48.2,436.75
2025-04-19 15:20:00,568.3,30.1,47.9,433.37
2025-04-19 15:25:00,558.4,30.0,47.5,429.35
2025-04-19 15:30:00,548.5,30.0,47.1,425.34
2025-04-19 15:35:00,538.6,30.0,46.8,420.91
2025-04-19 15:40:00,528.7,29.9,46.4,415.53
2025-04-19 15:45:00,518.8,29.8,46.1,409.74
2025-04-19 15:50:00,508.8,29.8,45.7,402.84
2025-04-19 15:55:00,498.9,29.8,45.3,395.86
2025-04-19 16:00:00,489.0,29.7,45.0,388.23
2025-04-19 16:05:00,469.9,29.6,44.3,379.16
2025-04-19 16:10:00,450.8,29.6,43.7,365.74
2025-04-19 16:15:00,431.8,29.6,43.0,350.26
2025-04-19 16:20:00,412.7,29.5,42.4,335.72
2025-04-19 16:25:00,393.6,29.4,41.7,320.97
2025-04-19 16:30:00,374.5,29.4,41.1,308.71
2025-04-19 16:35:00,355.4,29.4,40.5,299.69
2025-04-19 16:40:00,336.3,29.3,39.8,295.07
2025-04-19 16:45:00,317.2,29.2,39.2,295.15
2025-04-19 16:50:00,298.2,29.2,38.5,299.13
2025-04-19 16:55:00,279.1,29.2,37.9,311.4
2025-04-19 17:00:00,260.0,29.1,37.2,330.08
2025-04-19 17:05:00,243.9,29.0,36.7,352.53
2025-04-19 17:10:00,227.8,29.0,36.1,374.31
2025-04-19 17:15:00,211.8,28.9,35.5,402.3
2025-04-19 17:20:00,195.7,28.9,35.0,435.53
2025-04-19 17:25:00,179.6,28.8,34.4,472.85
2025-04-19 17:30:00,163.5,28.8,33.9,493.12
2025-04-19 17:35:00,147.4,28.7,33.3,482.51
2025-04-19 17:40:00,131.3,28.6,32.7,442.09
2025-04-19 17:45:00,115.2,28.6,32.2,385.35
2025-04-19 17:50:00,99.2,28.5,31.6,341.01
2025-04-19 17:55:00,83.1,28.5,31.1,301.64
2025-04-19 18:00:00,67.0,28.4,30.5,264.22
2025-04-19 18:05:00,61.7,28.4,30.3,226.23
2025-04-19 18:10:00,56.3,28.3,30.1,198.45
2025-04-19 18:15:00,0.0,28.3,28.3,0.0
2025-04-19 18:20:00,0.0,28.3,28.3,0.0
2025-04-19 18:25:00,0.0,28.2,28.2,0.0
2025-04-19 18:30:00,0.0,28.2,28.2,0.0
2025-04-19 18:35:00,0.0,28.2,28.2,0.0
2025-04-19 18:40:00,0.0,28.1,28.1,0.0
2025-04-19 18:45:00,0.0,28.1,28.1,0.0
2025-04-19 18:50:00,0.0,28.1,28.1,0.0
2025-04-19 18:55:00,0.0,28.0,28.0,0.0
2025-04-19 19:00:00,0.0,28.0,28.0,0.0
2025-04-19 19:05:00,0.0,28.0,28.0,0.0
2025-04-19 19:10:00,0.0,28.0,28.0,0.0
2025-04-19 19:15:00,0.0,28.0,28.0,0.0
2025-04-19 19:20:00,0.0,27.9,27.9,0.0
2025-04-19 19:25:00,0.0,27.9,27.9,0.0
2025-04-19 19:30:00,0.0,27.9,27.9,0.0
2025-04-19 19:35:00,0.0,27.9,27.9,0.0
2025-04-19 19:40:00,0.0,27.9,27.9,0.0
2025-04-19 19:45:00,0.0,27.8,27.8,0.0
2025-04-19 19:50:00,0.0,27.8,27.8,0.0
2025-04-19 19:55:00,0.0,27.8,27.8,0.0
2025-04-19 20:00:00,0.0,27.8,27.8,0.0
2025-04-19 20:05:00,0.0,27.8,27.8,0.0
2025-04-19 20:10:00,0.0,27.8,27.8,0.0
2025-04-19 20:15:00,0.0,27.8,27.8,0.0
2025-04-19 20:20:00,0.0,27.8,27.8,0.0
2025-04-19 20:25:00,0.0,27.8,27.8,0.0
2025-04-19 20:30:00,0.0,27.8,27.8,0.0
2025-04-19 20:35:00,0.0,27.8,27.8,0.0
2025-04-19 20:40:00,0.0,27.8,27.8,0.0
2025-04-19 20:45:00,0.0,27.8,27.8,0.0
2025-04-19 20:50:00,0.0,27.8,27.8,0.0
2025-04-19 20:55:00,0.0,27.8,27.8,0.0
2025-04-19 21:00:00,0.0,27.8,27.8,0.0
2025-04-19 21:05:00,0.0,27.8,27.8,0.0
2025-04-19 21:10:00,0.0,27.8,27.8,0.0
2025-04-19 21:15:00,0.0,27.8,27.8,0.0
2025-04-19 21:20:00,0.0,27.8,27.8,0.0
2025-04-19 21:25:00,0.0,27.8,27.8,0.0
2025-04-19 21:30:00,0.0,27.8,27.8,0.0
2025-04-19 21:35:00,0.0,27.8,27.8,0.0
2025-04-19 21:40:00,0.0,27.8,27.8,0.0
2025-04-19 21:45:00,0.0,27.8,27.8,0.0
2025-04-19 21:50:00,0.0,27.8,27.8,0.0
2025-04-19 21:55:00,0.0,27.8,27.8,0.0
2025-04-19 22:00:00,0.0,27.8,27.8,0.0
2025-04-19 22:05:00,0.0,27.8,27.8,0.0
2025-04-19 22:10:00,0.0,27.8,27.8,0.0
2025-04-19 22:15:00,0.0,27.8,27.8,0.0
2025-04-19 22:20:00,0.0,27.7,27.7,0.0
2025-04-19 22:25:00,0.0,27.7,27.7,0.0
2025-04-19 22:30:00,0.0,27.7,27.7,0.0
2025-04-19 22:35:00,0.0,27.7,27.7,0.0
2025-04-19 22:40:00,0.0,27.7,27.7,0.0
2025-04-19 22:45:00,0.0,27.6,27.6,0.0
2025-04-19 22:50:00,0.0,27.6,27.6,0.0
2025-04-19 22:55:00,0.0,27.6,27.6,0.0
2025-04-19 23:00:00,0.0,27.6,27.6,0.0
2025-04-19 23:05:00,0.0,27.6,27.6,0.0
2025-04-19 23:10:00,0.0,27.6,27.6,0.0
2025-04-19 23:15:00,0.0,27.6,27.6,0.0
2025-04-19 23:20:00,0.0,27.5,27.5,0.0
2025-04-19 23:25:00,0.0,27.5,27.5,0.0
2025-04-19 23:30:00,0.0,27.5,27.5,0.0
2025-04-19 23:35:00,0.0,27.5,27.5,0.0
2025-04-19 23:40:00,0.0,27.5,27.5,0.0
2025-04-19 23:45:00,0.0,27.4,27.4,0.0
2025-04-19 23:50:00,0.0,27.4,27.4,0.0
2025-04-19 23:55:00,0.0,27.4,27.4,0.0
2025-04-20 00:00:00,0.0,27.4,27.4,0.0
2025-04-20 00:05:00,0.0,27.4,27.4,0.0
2025-04-20 00:10:00,0.0,27.4,27.4,0.0
2025-04-20 00:15:00,0.0,27.4,27.4,0.0
2025-04-20 00:20:00,0.0,27.3,27.3,0.0
2025-04-20 00:25:00,0.0,27.3,27.3,0.0
2025-04-20 00:30:00,0.0,27.3,27.3,0.0
2025-04-20 00:35:00,0.0,27.3,27.3,0.0
2025-04-20 00:40:00,0.0,27.3,27.3,0.0
2025-04-20 00:45:00,0.0,27.2,27.2,0.0
2025-04-20 00:50:00,0.0,27.2,27.2,0.0
2025-04-20 00:55:00,0.0,27.2,27.2,0.0
2025-04-20 01:00:00,0.0,27.2,27.2,0.0
2025-04-20 01:05:00,0.0,27.2,27.2,0.0
2025-04-20 01:10:00,0.0,27.1,27.1,0.0
2025-04-20 01:15:00,0.0,27.1,27.1,0.0
2025-04-20 01:20:00,0.0,27.1,27.1,0.0
2025-04-20 01:25:00,0.0,27.0,27.0,0.0
2025-04-20 01:30:00,0.0,27.0,27.0,0.0
2025-04-20 01:35:00,0.0,27.0,27.0,0.0
2025-04-20 01:40:00,0.0,26.9,26.9,0.0
2025-04-20 01:45:00,0.0,26.9,26.9,0.0
2025-04-20 01:50:00,0.0,26.9,26.9,0.0
2025-04-20 01:55:00,0.0,26.8,26.8,0.0
2025-04-20 02:00:00,0.0,26.8,26.8,0.0
2025-04-20 02:05:00,0.0,26.8,26.8,0.0
2025-04-20 02:10:00,0.0,26.8,26.8,0.0
2025-04-20 02:15:00,0.0,26.7,26.7,0.0
2025-04-20 02:20:00,0.0,26.7,26.7,0.0
2025-04-20 02:25:00,0.0,26.7,26.7,0.0
2025-04-20 02:30:00,0.0,26.6,26.6,0.0
2025-04-20 02:35:00,0.0,26.6,26.6,0.0
2025-04-20 02:40:00,0.0,26.6,26.6,0.0
2025-04-20 02:45:00,0.0,26.6,26.6,0.0
2025-04-20 02:50:00,0.0,26.6,26.6,0.0
2025-04-20 02:55:00,0.0,26.5,26.5,0.0
2025-04-20 03:00:00,0.0,26.5,26.5,0.0
2025-04-20 03:05:00,0.0,26.5,26.5,0.0
2025-04-20 03:10:00,0.0,26.4,26.4,0.0
2025-04-20 03:15:00,0.0,26.4,26.4,0.0
2025-04-20 03:20:00,0.0,26.4,26.4,0.0
2025-04-20 03:25:00,0.0,26.4,26.4,0.0
2025-04-20 03:30:00,0.0,26.4,26.4,0.0
2025-04-20 03:35:00,0.0,26.3,26.3,0.0
2025-04-20 03:40:00,0.0,26.3,26.3,0.0
2025-04-20 03:45:00,0.0,26.3,26.3,0.0
2025-04-20 03:50:00,0.0,26.2,26.2,0.0
2025-04-20 03:55:00,0.0,26.2,26.2,0.0
2025-04-20 04:00:00,0.0,26.2,26.2,0.0
2025-04-20 04:05:00,0.0,26.2,26.2,0.0
2025-04-20 04:10:00,0.0,26.1,26.1,0.0
2025-04-20 04:15:00,0.0,26.1,26.1,0.0
2025-04-20 04:20:00,0.0,26.1,26.1,0.0
2025-04-20 04:25:00,0.0,26.0,26.0,0.0
2025-04-20 04:30:00,0.0,26.0,26.0,0.0
2025-04-20 04:35:00,0.0,26.0,26.0,0.0
2025-04-20 04:40:00,0.0,25.9,25.9,0.0
2025-04-20 04:45:00,0.0,25.9,25.9,0.0
2025-04-20 04:50:00,0.0,25.9,25.9,0.0
2025-04-20 04:55:00,0.0,25.8,25.8,0.0
2025-04-20 05:00:00,0.0,25.8,25.8,0.0
2025-04-20 05:05:00,0.0,25.8,25.8,0.0
2025-04-20 05:10:00,0.0,25.8,25.8,0.0
2025-04-20 05:15:00,0.0,25.7,25.7,0.0
2025-04-20 05:20:00,0.0,25.7,25.7,0.0
2025-04-20 05:25:00,0.0,25.7,25.7,0.0
2025-04-20 05:30:00,0.0,25.6,25.6,0.0
2025-04-20 05:35:00,0.0,25.6,25.6,0.0
2025-04-20 05:40:00,0.0,25.6,25.6,0.0
2025-04-20 05:45:00,0.0,25.6,25.6,0.0
2025-04-20 05:50:00,2.5,25.6,25.6,0.77
2025-04-20 05:55:00,2.8,25.5,25.6,0.77
2025-04-20 06:00:00,3.0,25.5,25.6,0.77
2025-04-20 06:05:00,7.0,25.5,25.7,0.77
2025-04-20 06:10:00,11.0,25.6,25.9,0.77
2025-04-20 06:15:00,15.0,25.6,26.0,28.02
2025-04-20 06:20:00,19.0,25.6,26.2,52.1
2025-04-20 06:25:00,23.0,25.6,26.3,85.28
2025-04-20 06:30:00,27.0,25.6,26.5,120.68
2025-04-20 06:35:00,31.0,25.7,26.6,149.56
2025-04-20 06:40:00,35.0,25.7,26.8,162.56
2025-04-20 06:45:00,39.0,25.7,26.9,175.37
2025-04-20 06:50:00,43.0,25.8,27.1,212.94
2025-04-20 06:55:00,47.0,25.8,27.2,225.47
2025-04-20 07:00:00,51.0,25.8,27.4,243.26
2025-04-20 07:05:00,60.2,25.9,27.8,258.24
2025-04-20 07:10:00,69.5,26.0,28.2,280.35
2025-04-20 07:15:00,78.8,26.2,28.6,305.08
2025-04-20 07:20:00,88.0,26.3,29.0,335.17
2025-04-20 07:25:00,97.2,26.4,29.4,377.88
2025-04-20 07:30:00,106.5,26.5,29.8,411.17
2025-04-20 07:35:00,115.8,26.6,30.2,437.66
2025-04-20 07:40:00,125.0,26.7,30.6,458.44
2025-04-20 07:45:00,134.2,26.8,31.0,474.19
2025-04-20 07:50:00,143.5,27.0,31.5,485.82
2025-04-20 07:55:00,152.8,27.1,31.9,491.07
2025-04-20 08:00:00,162.0,27.2,32.3,500.19
2025-04-20 08:05:00,175.2,27.4,32.8,495.93
2025-04-20 08:10:00,188.3,27.5,33.4,471.96
2025-04-20 08:15:00,201.5,27.7,34.0,414.21
2025-04-20 08:20:00,214.7,27.8,34.5,367.56
2025-04-20 08:25:00,227.8,28.0,35.1,324.57
2025-04-20 08:30:00,241.0,28.2,35.7,293.07
2025-04-20 08:35:00,254.2,28.3,36.3,270.6
2025-04-20 08:40:00,267.3,28.5,36.8,252.59
2025-04-20 08:45:00,280.5,28.6,37.4,247.75
2025-04-20 08:50:00,293.7,28.8,38.0,247.04
2025-04-20 08:55:00,306.8,28.9,38.5,254.52
2025-04-20 09:00:00,320.0,29.1,39.1,267.26
2025-04-20 09:05:00,333.9,29.2,39.7,283.96
2025-04-20 09:10:00,347.8,29.4,40.2,301.45
2025-04-20 09:15:00,361.8,29.5,40.8,316.98
2025-04-20 09:20:00,375.7,29.6,41.3,330.33
2025-04-20 09:25:00,389.6,29.7,41.9,339.99
2025-04-20 09:30:00,403.5,29.8,42.5,346.38
2025-04-20 09:35:00,417.4,30.0,43.0,349.87
2025-04-20 09:40:00,431.3,30.1,43.6,351.72
2025-04-20 09:45:00,445.2,30.2,44.1,353.42
2025-04-20 09:50:00,459.2,30.4,44.7,356.88
2025-04-20 09:55:00,473.1,30.5,45.3,364.36
2025-04-20 10:00:00,487.0,30.6,45.8,377.32
2025-04-20 10:05:00,497.8,30.6,46.2,398.26
2025-04-20 10:10:00,508.7,30.6,46.5,425.05
2025-04-20 10:15:00,519.5,30.7,46.9,458.39
2025-04-20 10:20:00,530.3,30.7,47.3,497.33
2025-04-20 10:25:00,541.2,30.7,47.6,547.56
2025-04-20 10:30:00,552.0,30.8,48.0,592.38
2025-04-20 10:35:00,562.8,30.8,48.4,623.83
2025-04-20 10:40:00,573.7,30.8,48.7,644.66
2025-04-20 10:45:00,584.5,30.8,49.1,654.07
